src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.130,192.168.10.129,80,22006,6,2025-06-22 13:40:22,104.69814157485962,2.292304298719562,0.038205071645326036,0.028653803733994527,0.009551267911331509,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,34.89938052495321,66.0370180606842,0.0,27.090403852342313,38.661123514175415,38.661123514175415,0.0,19.330561757087708,19.330561757087708,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0.3333333333333333,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.130,192.168.10.129,80,23382,6,2025-06-22 13:39:56,131.24478244781494,1.8286441222562726,0.03047740203760454,0.03047740203760454,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,43.748260815938316,104.65059351921082,0.0,44.41196023383524,131.24478244781494,104.65059351921082,0.0,43.748260815938316,44.41196023383524,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.129,192.168.10.130,23411,80,6,2025-06-22 13:40:06,121.55517363548279,1.4808090401794034,0.024680150669656724,0.024680150669656724,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,60.777586817741394,121.55517363548279,0.0,60.777586817741394,121.55517363548279,121.55517363548279,0.0,60.777586817741394,60.777586817741394,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,23412,80,6,2025-06-22 13:40:06,121.55517363548279,1.4808090401794034,0.024680150669656724,0.024680150669656724,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,60.777586817741394,121.55517363548279,0.0,60.777586817741394,121.55517363548279,121.55517363548279,0.0,60.777586817741394,60.777586817741394,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.130,192.168.10.129,80,23454,6,2025-06-22 13:40:06,121.52515268325806,1.4811748516716552,0.02468624752786092,0.01645749835190728,0.00822874917595364,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,60.76257634162903,121.52515268325806,0.0,60.76257634162903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,23455,6,2025-06-22 13:40:06,121.52515292167664,1.481174848765758,0.0246862474794293,0.016457498319619533,0.008228749159809767,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,60.76257646083832,121.52515292167664,0.0,60.76257646083832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,23456,6,2025-06-22 13:40:06,121.52500033378601,1.4811767085423075,0.024686278475705127,0.016457518983803418,0.008228759491901709,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,60.762500166893005,121.52500033378601,0.0,60.762500166893005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,23671,80,6,2025-06-22 13:39:51,136.36296558380127,1.320006493180744,0.022000108219679067,0.014666738813119378,0.007333369406559689,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,68.18148279190063,136.36296558380127,0.0,68.18148279190063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,23576,80,6,2025-06-22 13:40:17,110.14966678619385,1.6341402135095808,0.02723567022515968,0.02723567022515968,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,55.074833393096924,110.14966678619385,0.0,55.074833393096924,110.14966678619385,110.14966678619385,0.0,55.074833393096924,55.074833393096924,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.130,192.168.10.129,80,23636,6,2025-06-22 13:40:28,99.4352285861969,2.413631500750787,0.040227191679179784,0.020113595839589892,0.020113595839589892,2,2,120,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,33.145076195398964,88.6142315864563,0.0,39.47061264506415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1.0,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,2,120,120
192.168.10.130,192.168.10.129,80,27033,6,2025-06-22 13:40:01,126.38818883895874,1.424183712525166,0.023736395208752765,0.015824263472501845,0.007912131736250922,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,63.19409441947937,126.38818883895874,0.0,63.19409441947937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,32933,80,6,2025-06-22 13:39:42,146.28867650032043,1.6405917788139555,0.027343196313565927,0.013671598156782963,0.013671598156782963,2,2,120,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,48.762892166773476,82.56771945953369,0.0,35.32859892276564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,2,120,120
192.168.10.129,192.168.10.130,32934,80,6,2025-06-22 13:39:42,146.28867626190186,2.0507397268597023,0.0341789954476617,0.02050739726859702,0.013671598179064682,3,2,180,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,40,20,3,36.572169065475464,82.56771969795227,0.0,29.735373535334002,36.29079818725586,36.29079818725586,0.0,18.14539909362793,18.14539909362793,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0.6666666666666666,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,2,180,120
192.168.10.130,192.168.10.129,80,35975,6,2025-06-22 13:39:52,136.29599332809448,1.320655109550435,0.022010918492507255,0.014673945661671501,0.007336972830835751,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,68.14799666404724,136.29599332809448,0.0,68.14799666404724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,37659,6,2025-06-22 13:39:42,146.27409744262695,1.2305664717610125,0.020509441196016876,0.020509441196016876,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,73.13704872131348,146.27409744262695,0.0,73.13704872131348,146.27409744262695,146.27409744262695,0.0,73.13704872131348,73.13704872131348,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,37767,80,6,2025-06-22 13:40:18,109.8956995010376,1.6379166866152073,0.02729861144358679,0.02729861144358679,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,54.9478497505188,109.8956995010376,0.0,54.9478497505188,109.8956995010376,109.8956995010376,0.0,54.9478497505188,54.9478497505188,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,42935,80,6,2025-06-22 13:39:47,141.33625721931458,1.2735585584432878,0.021225975974054796,0.021225975974054796,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,70.66812860965729,141.33625721931458,0.0,70.66812860965729,141.33625721931458,141.33625721931458,0.0,70.66812860965729,70.66812860965729,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,37755,80,6,2025-06-22 13:40:29,99.39840817451477,1.8108941914237924,0.030181569857063207,0.02012104657137547,0.010060523285687736,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,49.699204087257385,99.39840817451477,0.0,49.699204087257385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,44068,6,2025-06-22 13:40:02,126.31292462348938,1.9000430930990349,0.03166738488498391,0.015833692442491956,0.015833692442491956,2,2,120,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,42.104308207829796,82.10048484802246,0.0,33.55051482068934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1.0,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,2,120,120
192.168.10.129,192.168.10.130,48367,80,6,2025-06-22 13:39:48,141.3539776802063,1.2733989022029855,0.021223315036716425,0.021223315036716425,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,70.67698884010315,141.3539776802063,0.0,70.67698884010315,141.3539776802063,141.3539776802063,0.0,70.67698884010315,70.67698884010315,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,48368,80,6,2025-06-22 13:39:48,141.35397791862488,1.6978652000735628,0.02829775333455938,0.02829775333455938,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,47.117992639541626,75.60593342781067,0.0,33.55963265947611,141.35397791862488,75.60593342781067,0.0,47.117992639541626,33.55963265947611,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.129,192.168.10.130,48369,80,6,2025-06-22 13:39:48,141.3539776802063,1.2733989022029855,0.021223315036716425,0.021223315036716425,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,70.67698884010315,141.3539776802063,0.0,70.67698884010315,141.3539776802063,141.3539776802063,0.0,70.67698884010315,70.67698884010315,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,48370,80,6,2025-06-22 13:39:48,141.35397791862488,1.273398900055172,0.021223315000919535,0.021223315000919535,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,70.67698895931244,141.35397791862488,0.0,70.67698895931244,141.35397791862488,141.35397791862488,0.0,70.67698895931244,70.67698895931244,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,48371,80,6,2025-06-22 13:39:48,141.35397791862488,1.273398900055172,0.021223315000919535,0.021223315000919535,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,70.67698895931244,141.35397791862488,0.0,70.67698895931244,141.35397791862488,141.35397791862488,0.0,70.67698895931244,70.67698895931244,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,48373,80,6,2025-06-22 13:39:48,141.35395908355713,1.2733990697324469,0.021223317828874114,0.021223317828874114,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,70.67697954177856,141.35395908355713,0.0,70.67697954177856,141.35395908355713,141.35395908355713,0.0,70.67697954177856,70.67697954177856,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,48374,80,6,2025-06-22 13:39:48,141.35395884513855,1.2733990718802608,0.02122331786467101,0.02122331786467101,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,70.67697942256927,141.35395884513855,0.0,70.67697942256927,141.35395884513855,141.35395884513855,0.0,70.67697942256927,70.67697942256927,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.130,192.168.10.129,80,48273,6,2025-06-22 13:39:58,131.33982729911804,2.2841510162547207,0.03806918360424535,0.030455346883396277,0.007613836720849069,4,1,240,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,80,20,20,4,32.83495682477951,59.349963665008545,0.0,23.567849838456358,131.33982729911804,80.84276938438416,0.0,43.779942433039345,33.343945684636616,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0.25,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,4,1,240,60
192.168.10.130,192.168.10.129,80,48270,6,2025-06-22 13:40:35,94.17617154121399,1.9113115032630863,0.03185519172105144,0.03185519172105144,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,47.088085770606995,94.17617154121399,0.0,47.088085770606995,94.17617154121399,94.17617154121399,0.0,47.088085770606995,47.088085770606995,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,51037,80,6,2025-06-22 13:39:48,141.3250503540039,2.5473190994677806,0.04245531832446301,0.03537943193705251,0.007075886387410502,5,1,300,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,100,20,20,5,28.26501007080078,65.7972023487091,0.0,23.5234066338641,141.3250503540039,65.7972023487091,0.0,35.33126258850098,28.439454118432877,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0.2,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,5,1,300,60
192.168.10.130,192.168.10.129,80,52513,6,2025-06-22 13:40:08,121.3674247264862,1.9774663633249558,0.0329577727220826,0.02471832954156195,0.00823944318052065,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,40.45580824216207,65.70465445518494,0.0,28.89883705717325,121.3674247264862,121.3674247264862,0.0,60.6837123632431,60.6837123632431,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0.3333333333333333,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.129,192.168.10.130,56552,80,6,2025-06-22 13:40:08,121.38381028175354,1.9771994258782704,0.03295332376463784,0.02471499282347838,0.00823833094115946,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,40.46127009391785,76.3468189239502,0.0,31.335944310702686,45.036991357803345,45.036991357803345,0.0,22.518495678901672,22.518495678901672,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.129,192.168.10.130,56748,80,6,2025-06-22 13:40:14,115.37331771850586,2.600254599004914,0.0433375766500819,0.0433375766500819,0.0,5,0,300,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,100,0,20,5,28.843329429626465,47.11419868469238,0.0,17.48414131187823,115.37331771850586,47.11419868469238,0.0,28.843329429626465,17.48414131187823,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,5,0,300,0
192.168.10.129,192.168.10.130,56749,80,6,2025-06-22 13:40:14,115.37331748008728,2.080203683502665,0.03467006139171109,0.03467006139171109,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,38.45777249336243,81.9954285621643,0.0,33.66666490886063,115.37331748008728,81.9954285621643,0.0,38.45777249336243,33.66666490886063,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.130,192.168.10.129,80,56550,6,2025-06-22 13:40:25,104.53369569778442,2.8698880107264633,0.047831466845441054,0.038265173476352846,0.009566293369088211,4,1,240,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,80,20,20,4,26.133423924446106,76.3468189239502,0.0,29.6647373563912,104.53369569778442,94.0265634059906,0.0,34.84456523259481,42.067260730851665,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0.25,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,4,1,240,60
192.168.10.130,192.168.10.129,80,56617,6,2025-06-22 13:40:25,104.50050520896912,1.7224797108880472,0.028707995181467456,0.019138663454311637,0.009569331727155819,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,52.25025260448456,104.50050520896912,0.0,52.25025260448456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,56546,80,6,2025-06-22 13:40:36,93.99864149093628,3.1915354864881444,0.05319225810813574,0.05319225810813574,0.0,5,0,300,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,100,0,20,5,23.49966037273407,76.31675744056702,0.0,30.788324248375176,93.99864149093628,76.31675744056702,0.0,23.49966037273407,30.788324248375176,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,5,0,300,0
192.168.10.129,192.168.10.130,56944,80,6,2025-06-22 13:39:43,146.30871200561523,1.6403671162848386,0.02733945193808064,0.02050458895356048,0.00683486298452016,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,48.769570668538414,74.9847137928009,0.0,34.51766192385729,74.9847137928009,74.9847137928009,0.0,37.49235689640045,37.49235689640045,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.129,192.168.10.130,57019,80,6,2025-06-22 13:40:30,99.38699793815613,3.0185034886220827,0.05030839147703471,0.05030839147703471,0.0,5,0,300,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,100,0,20,5,24.846749484539032,45.29320764541626,0.0,16.842382038043738,99.38699793815613,45.29320764541626,0.0,24.846749484539032,16.842382038043738,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,5,0,300,0
192.168.10.129,192.168.10.130,57020,80,6,2025-06-22 13:40:36,94.02365851402283,3.1906863096085285,0.053178105160142146,0.053178105160142146,0.0,5,0,300,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,100,0,20,5,23.505914628505707,45.29320788383484,0.0,16.285385527242944,94.02365851402283,45.29320788383484,0.0,23.505914628505707,16.285385527242944,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,5,0,300,0
192.168.10.129,192.168.10.130,63035,80,6,2025-06-22 13:39:54,136.31863570213318,1.3204357502030317,0.022007262503383862,0.01467150833558924,0.00733575416779462,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,68.15931785106659,136.31863570213318,0.0,68.15931785106659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,895,6,2025-06-22 13:39:54,136.3364713191986,1.32026301002447,0.022004383500407836,0.01466958900027189,0.007334794500135945,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,68.1682356595993,136.3364713191986,0.0,68.1682356595993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,896,6,2025-06-22 13:39:54,136.3364715576172,1.3202630077156585,0.02200438346192764,0.014669588974618428,0.007334794487309214,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,68.1682357788086,136.3364715576172,0.0,68.1682357788086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,897,6,2025-06-22 13:39:54,136.3364715576172,1.3202630077156585,0.02200438346192764,0.014669588974618428,0.007334794487309214,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,68.1682357788086,136.3364715576172,0.0,68.1682357788086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,4298,80,6,2025-06-22 13:39:44,146.29633808135986,1.2303793954151914,0.020506323256919857,0.020506323256919857,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,73.14816904067993,146.29633808135986,0.0,73.14816904067993,146.29633808135986,146.29633808135986,0.0,73.14816904067993,73.14816904067993,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,4299,80,6,2025-06-22 13:39:44,146.29633808135986,1.6405058605535887,0.02734176434255981,0.020506323256919857,0.006835441085639953,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,48.76544602711996,115.25094175338745,0.0,48.69082743711161,146.29633808135986,146.29633808135986,0.0,73.14816904067993,73.14816904067993,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.130,192.168.10.129,80,6396,6,2025-06-22 13:40:04,126.43261432647705,2.372805479014564,0.03954675798357606,0.031637406386860856,0.007909351596715214,4,1,240,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,80,20,20,4,31.608153581619263,82.02889108657837,0.0,32.779817821835785,44.40372323989868,39.22806239128113,0.0,14.801241079966227,17.401131492638804,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0.25,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,4,1,240,60
192.168.10.130,192.168.10.129,80,4300,6,2025-06-22 13:40:15,115.25094199180603,2.0824124805597095,0.03470687467599516,0.02603015600699637,0.00867671866899879,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,38.41698066393534,109.57905101776123,0.0,50.37243147852148,5.6718909740448,5.6718909740448,0.0,2.8359454870224,2.8359454870224,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0.3333333333333333,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
